fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,ticker
2024-12-01,USD,2725000,13000,None,None,None,464000,52000,None,None,1577000,6743000,-4867000,None,2364000,2364000,None,2503000,2503000,None,None,None,None,-2364000,None,None,None,1577000,PKE
2024-09-01,USD,1446000,14000,None,None,None,488000,194000,None,None,2066000,7020000,-4394000,None,1888000,1888000,None,2532000,2532000,None,None,None,None,0,None,None,None,2066000,PKE
2024-06-02,USD,-423000,13000,None,None,None,439000,12000,None,None,993000,469000,-2532000,None,0,0,None,2532000,2532000,None,None,None,None,0,None,None,None,993000,PKE
2024-03-03,USD,5294000,13000,None,None,None,418000,164000,None,None,4453000,-395000,-2505000,None,0,0,None,2531000,2531000,None,None,None,None,26000,None,None,None,2670000,PKE
2023-11-26,USD,1759000,9000,None,None,None,340000,107000,None,None,1203000,-2429000,-2520000,None,0,0,None,2532000,2532000,None,None,None,None,12000,None,None,None,1203000,PKE
2023-08-27,USD,-2762000,18000,None,None,None,339000,207000,None,None,1746000,8031000,-3742000,None,1211000,1211000,None,2531000,2531000,None,None,None,None,-1211000,None,None,None,1746000,PKE
2023-06-02,USD,None,None,None,None,None,None,None,None,None,15551000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,PKE
2023-05-28,USD,117000,13000,None,None,None,305000,167000,None,None,1854000,26181000,-24699000,None,1669000,1669000,None,23030000,23030000,None,None,None,None,-1669000,None,None,None,1854000,PKE
2023-02-26,USD,4357000,13000,None,None,None,310000,298000,None,None,3851000,-2683000,-2047000,None,0,0,None,2047000,2047000,None,None,None,None,0,None,None,None,4706000,PKE
2022-11-27,USD,3837000,13000,None,None,None,305000,105000,None,None,2230000,-1016000,-2047000,None,0,0,None,2047000,2047000,None,None,None,None,0,None,None,None,2230000,PKE
2022-08-28,USD,-1747000,14000,None,None,None,261000,556000,None,None,1885000,3157000,-1907000,None,0,0,None,2046000,2046000,None,None,None,None,0,None,None,None,1885000,PKE
2022-05-29,USD,44000,13000,None,None,None,260000,88000,None,None,1910000,-6476000,-2046000,None,0,0,None,2046000,2046000,None,None,None,None,None,None,None,None,1910000,PKE
2022-02-27,USD,4945000,13000,None,-4713000,None,331000,786000,None,None,4198000,-4051000,-2043000,None,0,0,None,2043000,2043000,None,None,None,None,0,None,None,None,1956000,PKE
2021-11-28,USD,280000,38000,None,684000,None,354000,1053000,None,None,1741000,-4254000,-1767000,None,0,0,None,2048000,2048000,None,None,None,None,281000,None,1703000,None,1741000,PKE
2021-08-29,USD,-1157000,12000,None,3144000,None,235000,956000,None,None,2022000,-16860000,-1581000,None,0,0,None,2039000,2039000,None,None,None,None,0,None,2022000,None,2022000,PKE
2021-05-31,USD,None,None,None,None,None,None,None,None,None,13594000,None,None,None,0,0,None,None,None,None,None,None,None,0,None,13594000,None,None,PKE
2021-02-28,USD,4730000,47000,None,-2153000,None,280000,2242000,None,None,4326000,35103000,-2027000,None,0,0,None,2039000,2039000,None,None,None,None,0,None,4326000,None,1032000,PKE
2020-11-29,USD,2173000,114000,None,463000,None,314000,1316000,None,None,921000,1367000,-2038000,None,0,0,None,2038000,2038000,None,None,None,None,0,None,807000,None,921000,PKE
2020-08-30,USD,1383000,76000,None,-5156000,None,279000,1394000,None,None,954000,-5463000,-2038000,None,0,0,None,2038000,2038000,None,None,None,None,0,None,878000,None,954000,PKE
2020-05-31,USD,4726000,38000,None,5410000,None,277000,2541000,None,None,1957000,1951000,-3682000,None,1644000,1644000,None,2038000,2038000,None,None,None,None,-1644000,None,2995000,None,1957000,PKE
2020-03-01,USD,2929000,None,None,None,None,402000,2483000,None,None,5034000,18356000,-22555000,None,0,0,None,22571000,22571000,None,None,None,None,0,None,-1270000,None,2384000,PKE
2019-12-01,USD,3264000,None,None,None,None,409000,2109000,None,None,5022000,-19800000,-2015000,None,None,None,None,2051000,2051000,None,None,None,None,None,None,5022000,None,2446000,PKE
2019-09-01,USD,-3623000,None,None,None,None,367000,394000,None,None,3813000,-19357000,-1756000,None,None,None,None,2050000,2050000,None,None,None,None,None,None,3813000,None,2135000,PKE
2019-06-02,USD,2648000,None,None,71007000,None,366000,1860000,None,None,4804000,-21710000,-1978000,None,None,None,None,2049000,2049000,None,None,None,None,None,None,-21040000,None,2587000,PKE
2019-03-03,USD,-3413000,None,None,None,None,467000,2365000,None,None,5903000,159439000,-100104000,None,None,None,None,88975000,None,None,None,None,None,None,None,52851000,None,103986000,PKE
2018-11-25,USD,7474000,None,None,None,None,452000,229000,None,None,2078000,-8066000,-1991000,None,None,None,None,2028000,None,None,None,None,None,None,None,2078000,None,3691000,PKE
2018-08-26,USD,3741000,None,None,None,None,433000,157000,None,None,1824000,1882000,-1448000,None,None,None,None,2025000,None,None,None,None,None,None,None,1824000,None,2700000,PKE
2018-05-27,USD,-259000,None,None,None,None,432000,13000,None,None,3168000,594000,-1976000,None,None,None,None,2023000,None,None,None,None,None,None,None,-1617000,24000,3168000,PKE
2018-02-25,USD,-1638000,724000,None,None,None,467000,183000,None,None,-1956110000,110193000,-121928000,None,None,None,None,62735000,None,None,None,None,None,None,None,-12338000,1035000,17965000,PKE
2017-11-26,USD,3477000,396000,None,None,None,461000,203000,None,None,716000,32000,-3024000,None,None,None,None,2024000,None,None,None,None,None,None,None,401000,-84000,716000,PKE
2017-08-27,USD,-1048000,714000,None,None,None,98000,395000,None,None,520000,-13267000,-2991000,None,None,None,None,2024000,None,None,None,None,None,None,None,-17122000,184000,520000,PKE
2017-05-28,USD,2550000,293000,None,None,None,807000,105000,None,None,1394000,-54909000,-2767000,None,None,None,None,2023000,None,None,None,None,None,None,None,-55125000,1000,1394000,PKE
2017-02-26,USD,2501000,258000,None,None,None,-521000,48000,None,None,7386000,-3651000,-2773000,None,None,None,None,2023000,None,None,None,None,None,None,None,-4036000,-113000,2477000,PKE
2016-11-27,USD,-6690000,431000,None,None,None,720000,100000,None,None,1875000,3847000,-2773000,None,None,None,None,2023000,None,None,None,None,None,None,None,3036000,113000,1875000,PKE
2016-08-28,USD,1981000,444000,None,None,None,825000,53000,None,None,1981000,-1199000,-2774000,None,None,None,None,2024000,None,None,None,None,None,None,None,-3422000,149000,1981000,PKE
2016-05-29,USD,8415000,209000,None,None,None,827000,41000,None,None,2950000,3481000,-2773000,None,None,None,None,2023000,None,None,None,None,None,None,None,9103000,-20000,2950000,PKE
2016-02-28,USD,7162000,296000,None,None,None,845000,78000,None,None,10727000,13920000,1009000,None,None,None,None,2026000,None,None,None,None,None,None,None,21022000,-1069000,4574000,PKE
2015-11-29,USD,4805000,413000,None,None,None,847000,94000,None,None,4109000,-13354000,-4525000,None,None,None,None,2025000,None,None,None,None,None,None,None,-12644000,430000,2950000,PKE
2015-08-30,USD,7799000,204000,None,None,None,840000,50000,None,None,4569000,26925000,-6980000,None,None,None,None,2039000,None,None,None,None,None,None,None,27820000,76000,4569000,PKE
2015-05-31,USD,-5818000,206000,None,61559000,None,837000,176000,None,None,4777000,-35508000,-38999000,None,0,9484000,None,2065000,None,None,None,None,None,-9434000,None,-79979000,346000,4777000,PKE
2015-03-01,USD,8050000,456000,None,None,None,906000,49000,None,None,11255000,4222000,-21149000,None,None,None,None,33372000,None,None,None,None,None,None,None,-8718000,159000,4841000,PKE
2014-11-30,USD,2811000,232000,None,None,None,890000,149000,None,None,2031000,35533000,-2200000,None,172000,172000,None,2095000,None,None,None,None,None,-105000,None,35817000,-327000,2031000,PKE
2014-08-31,USD,8811000,470000,None,None,None,865000,179000,None,None,4955000,-29011000,-587000,None,None,None,None,2091000,None,None,None,None,None,0,None,-20657000,130000,4955000,PKE
2014-06-01,USD,9339000,222000,None,None,None,898000,53000,None,None,16929000,-5263000,-2012000,None,None,None,None,2088000,None,None,None,None,None,None,None,1946000,-118000,8216000,PKE
2014-03-02,USD,7707000,243000,None,None,None,None,344000,None,None,10450000,24166000,-27271000,None,None,None,None,54282000,None,None,None,None,None,None,None,4471000,-131000,-60024000,PKE
2013-12-01,USD,9710000,122000,None,None,None,1012000,160000,None,None,11038000,10938000,-1395000,None,None,None,None,2085000,None,None,None,None,None,None,None,18744000,-509000,4721000,PKE
2013-09-01,USD,6596000,243000,None,None,None,995000,149000,None,None,13621000,-83902000,-1835000,None,None,None,None,2084000,None,None,None,None,None,None,None,-79148000,-7000,8045000,PKE
2013-06-02,USD,6369000,121000,None,None,None,968000,464000,None,None,12991000,-1877000,-2035000,None,None,None,None,2083000,None,None,None,None,None,None,None,2966000,509000,4929000,PKE
2013-03-03,USD,6076000,None,2000,None,None,1065000,257000,None,None,11835000,28564000,-1601000,None,None,None,None,54149000,None,None,None,None,None,None,None,33174000,135000,4072000,PKE
2012-11-25,USD,6947000,0,0,None,None,1034000,571000,None,None,4710000,19704000,-2173000,None,None,None,None,2080000,None,None,None,None,None,None,None,24580000,102000,4710000,PKE
2012-08-26,USD,3931000,794000,None,None,None,1070000,231000,None,None,3246000,-2066000,-1952000,None,None,None,None,2079000,None,None,None,None,None,None,None,-225000,-138000,3246000,PKE
2012-05-27,USD,2380000,671000,None,None,None,1100000,388000,None,None,4933000,-1255000,-2048000,None,None,None,None,2080000,None,None,None,None,None,None,None,-915000,8000,4933000,PKE
2012-02-26,USD,8676000,None,39000,None,None,1598000,546000,None,None,11241000,-15793000,-978000,None,None,None,None,2076000,None,None,None,None,None,None,None,-8146000,-51000,3151000,PKE
2011-11-27,USD,7832000,None,None,None,None,1437000,None,None,None,5379000,-17741000,-2075000,None,None,None,None,2075000,None,None,None,None,None,None,None,-12123000,-139000,5379000,PKE
